Time,Type,Volume,Symbol,Price,S/L,T/P,Time,Price,Commission,Swap,Profit,Comment,,,,
2018.11.08 21:14:04,Buy,0.23,EURUSD,1.1372,,1.1291,2018.11.13 18:25:18,1.1291,,-4.14,-186.3,[tp],,0.0029,,-0.0081
2018.11.08 19:43:15,Buy,0.14,EURUSD,1.1401,,1.1291,2018.11.13 18:25:18,1.1291,,-2.52,-154,[tp],,0.0025,,-0.011
2018.11.07 23:54:26,Buy,0.08,EURUSD,1.1426,,1.1291,2018.11.13 18:25:18,1.1291,,-2.88,-108,[tp],,0.0026,,-0.0135
2018.11.07 20:10:06,Buy,0.05,EURUSD,1.1452,,1.1291,2018.11.13 18:25:18,1.1291,,-1.8,-80.5,[tp],,0.0027,,-0.0161
2018.11.07 11:05:13,Buy,0.05,EURUSD,1.1479,,1.1291,2018.11.13 18:25:18,1.1291,,-1.8,-94,[tp],,-0.0226,,-0.0188
2018.11.12 10:10:57,Sell,0.05,EURUSD,1.1253,,1.1228,2018.11.12 23:10:58,1.1228,,,12.5,[tp],,,,
2018.11.12 08:42:03,Sell,0.05,EURUSD,1.128,,1.1255,2018.11.12 10:07:29,1.1255,,,12.5,[tp],,,,
2018.11.12 08:09:48,Sell,0.05,EURUSD,1.1307,,1.1282,2018.11.12 08:41:57,1.1282,,,12.5,[tp],,,,
2018.11.09 10:05:44,Sell,0.05,EURUSD,1.1332,,1.1307,2018.11.12 08:08:42,1.1307,,-0.03,12.5,[tp],,,,
2018.11.08 21:59:02,Sell,0.05,EURUSD,1.1358,,1.1333,2018.11.09 10:04:27,1.1333,,-0.03,12.5,[tp],,,,
2018.11.08 21:11:08,Sell,0.05,EURUSD,1.1383,,1.1358,2018.11.08 21:58:20,1.1358,,,12.5,[tp],,,,
2018.11.08 19:41:13,Sell,0.05,EURUSD,1.1401,,1.1376,2018.11.08 21:07:19,1.1376,,,12.5,[tp],,,,
2018.11.07 23:49:06,Sell,0.05,EURUSD,1.1427,,1.1402,2018.11.08 19:40:38,1.1402,,-0.08,12.5,[tp],,,,
2018.11.07 11:26:05,Sell,0.14,EURUSD,1.1485,,1.143,2018.11.07 23:48:11,1.143,,,77,[tp],,,,
2018.11.07 05:55:11,Sell,0.08,EURUSD,1.1458,,1.143,2018.11.07 23:48:11,1.143,,,22.4,[tp],,,,
2018.11.07 03:35:02,Sell,0.05,EURUSD,1.1426,,1.143,2018.11.07 23:48:11,1.143,,,-2,[tp],,,,
2018.11.07 03:25:02,Sell,0.05,EURUSD,1.1397,,1.143,2018.11.07 23:48:11,1.143,,,-16.5,[tp],,,,
2018.11.07 05:52:07,Buy,0.05,EURUSD,1.1452,,1.1477,2018.11.07 11:04:54,1.1477,,,12.5,[tp],,-0.0049,,0.0025
2018.11.07 03:25:02,Buy,0.08,EURUSD,1.1403,,1.1453,2018.11.07 05:51:55,1.1453,,,40,[tp],,0.0029,,0.005
2018.11.07 03:20:04,Buy,0.05,EURUSD,1.1432,,1.1453,2018.11.07 05:51:55,1.1453,,,10.5,[tp],,0.0031,,0.0021
2018.11.07 02:44:03,Buy,0.05,EURUSD,1.1463,,1.1453,2018.11.07 05:51:55,1.1453,,,-5,[tp],,-0.0003,,-0.001
2018.11.07 02:44:03,Sell,0.14,EURUSD,1.146,,1.1404,2018.11.07 03:24:21,1.1404,,,78.4,[tp],,,,
2018.11.06 15:05:10,Sell,0.08,EURUSD,1.1428,,1.1404,2018.11.07 03:24:21,1.1404,,-0.04,19.2,[tp],,,,
2018.11.05 17:04:31,Sell,0.05,EURUSD,1.1401,,1.1404,2018.11.07 03:24:21,1.1404,,-0.06,-1.5,[tp],,,,
2018.11.02 17:57:09,Sell,0.05,EURUSD,1.1374,,1.1404,2018.11.07 03:24:21,1.1404,,-0.09,-15,[tp],,,,
2018.11.06 15:28:15,Buy,0.05,EURUSD,1.1432,,1.1457,2018.11.07 02:43:40,1.1457,,-0.3,12.5,[tp],,-0.0048,,0.0025
2018.11.02 17:54:12,Buy,0.08,EURUSD,1.1384,,1.1432,2018.11.06 15:27:45,1.1432,,-0.96,38.4,[tp],,0.0028,,0.0048
2018.11.02 15:20:08,Buy,0.05,EURUSD,1.1412,,1.1432,2018.11.06 15:27:45,1.1432,,-0.6,10,[tp],,0.0027,,0.002
2018.11.02 09:10:12,Buy,0.05,EURUSD,1.1439,,1.1432,2018.11.06 15:27:45,1.1432,,-0.6,-3.5,[tp],,-0.0003,,-0.0007
2018.11.02 09:10:07,Sell,0.39,EURUSD,1.1436,,1.1377,2018.11.02 17:56:21,1.1377,,,230.1,[tp],,,,
2018.11.01 16:20:13,Sell,0.23,EURUSD,1.141,,1.1377,2018.11.02 17:56:21,1.1377,,-0.12,75.9,[tp],,,,
2018.11.01 11:03:12,Sell,0.14,EURUSD,1.1384,,1.1377,2018.11.02 17:56:21,1.1377,,-0.07,9.8,[tp],,,,
2018.11.01 09:04:13,Sell,0.08,EURUSD,1.1356,,1.1377,2018.11.02 17:56:21,1.1377,,-0.04,-16.8,[tp],,,,
2018.11.01 03:04:14,Sell,0.05,EURUSD,1.133,,1.1377,2018.11.02 17:56:21,1.1377,,-0.03,-23.5,[tp],,,,
2018.10.31 18:19:01,Sell,0.05,EURUSD,1.1304,,1.1377,2018.11.02 17:56:21,1.1377,,-0.11,-36.5,[tp],,,,
2018.11.01 13:55:00,Buy,0.05,EURUSD,1.1405,,1.143,2018.11.02 09:09:23,1.143,,-0.3,12.5,[tp],,-0.003,,0.0025
2018.11.01 10:34:23,Buy,0.05,EURUSD,1.1375,,1.14,2018.11.01 13:54:22,1.14,,,12.5,[tp],,-0.0069,,0.0025
2018.10.31 18:19:01,Buy,2.98,EURUSD,1.1306,,1.1374,2018.11.01 10:33:47,1.1374,,-53.64,2026.4,[tp],,0.0028,,0.0068
2018.10.31 11:40:07,Buy,0.05,EURUSD,1.1334,,1.1374,2018.11.01 10:33:47,1.1374,,-0.9,20,[tp],,0.0026,,0.004
2018.10.25 21:04:22,Buy,1.07,EURUSD,1.136,,1.1374,2018.11.01 10:33:47,1.1374,,-44.94,149.8,[tp],,0.0025,,0.0014
2018.10.24 15:07:02,Buy,0.64,EURUSD,1.1385,,1.1374,2018.11.01 10:33:47,1.1374,,-38.4,-70.4,[tp],,0.0029,,-0.0011
2018.10.24 11:36:07,Buy,0.39,EURUSD,1.1414,,1.1374,2018.11.01 10:33:47,1.1374,,-23.4,-156,[tp],,0.0028,,-0.004
2018.10.23 09:10:06,Buy,0.23,EURUSD,1.1442,,1.1374,2018.11.01 10:33:47,1.1374,,-15.18,-156.4,[tp],,0.0026,,-0.0068
2018.10.22 18:05:38,Buy,0.14,EURUSD,1.1468,,1.1374,2018.11.01 10:33:47,1.1374,,-10.08,-131.6,[tp],,0.0026,,-0.0094
2018.10.22 14:23:09,Buy,0.08,EURUSD,1.1494,,1.1374,2018.11.01 10:33:47,1.1374,,-5.76,-96,[tp],,0.0028,,-0.012
2018.10.22 11:29:16,Buy,0.05,EURUSD,1.1522,,1.1374,2018.11.01 10:33:47,1.1374,,-3.6,-74,[tp],,0.0026,,-0.0148
2018.10.22 10:09:12,Buy,0.05,EURUSD,1.1548,,1.1374,2018.11.01 10:33:47,1.1374,,-3.6,-87,[tp],,-1.1548,,-0.0174
2018.11.01 03:10:14,Balance,,,,,,,,,,2.74,,,,,
2018.10.31 17:31:04,Sell,0.05,EURUSD,1.1344,,1.1306,2018.10.31 18:18:54,1.1306,,,19,[tp],,,,
2018.10.31 15:06:24,Sell,0.05,EURUSD,1.1317,,1.1306,2018.10.31 18:18:54,1.1306,,,5.5,[tp],,,,
2018.10.30 20:17:13,Sell,0.05,EURUSD,1.1342,,1.1317,2018.10.31 15:05:08,1.1317,,-0.03,12.5,[tp],,,,
2018.10.30 15:42:07,Sell,0.05,EURUSD,1.138,,1.1342,2018.10.30 20:16:18,1.1342,,,19,[tp],,,,
2018.10.30 12:17:25,Sell,0.05,EURUSD,1.1353,,1.1342,2018.10.30 20:16:18,1.1342,,,5.5,[tp],,,,
2018.10.29 12:11:02,Sell,0.05,EURUSD,1.1397,,1.1356,2018.10.30 12:13:51,1.1356,,-0.03,20.5,[tp],,,,
2018.10.29 11:20:07,Sell,0.05,EURUSD,1.1364,,1.1356,2018.10.30 12:13:51,1.1356,,-0.03,4,[tp],,,,
2018.10.26 23:03:26,Sell,0.14,EURUSD,1.1418,,1.1366,2018.10.29 11:19:15,1.1366,,-0.07,72.8,[tp],,,,
2018.10.26 18:39:08,Sell,0.08,EURUSD,1.1392,,1.1366,2018.10.29 11:19:15,1.1366,,-0.04,20.8,[tp],,,,
2018.10.26 17:21:22,Sell,0.05,EURUSD,1.1366,,1.1366,2018.10.29 11:19:15,1.1366,,-0.03,0,[tp],,,,
2018.10.26 14:02:03,Sell,0.05,EURUSD,1.134,,1.1366,2018.10.29 11:19:15,1.1366,,-0.03,-13,[tp],,,,
2018.10.25 18:14:06,Sell,0.05,EURUSD,1.137,,1.1345,2018.10.26 14:01:40,1.1345,,-0.03,12.5,[tp],,,,
2018.10.24 17:14:12,Sell,0.05,EURUSD,1.1409,,1.1371,2018.10.25 18:13:44,1.1371,,-0.08,19,[tp],,,,
2018.10.24 15:07:02,Sell,0.05,EURUSD,1.1383,,1.1371,2018.10.25 18:13:44,1.1371,,-0.08,6,[tp],,,,
2018.10.24 11:36:13,Sell,0.05,EURUSD,1.1412,,1.1387,2018.10.24 15:06:32,1.1387,,,12.5,[tp],,,,
2018.10.24 10:31:12,Sell,0.05,EURUSD,1.1441,,1.1416,2018.10.24 11:35:39,1.1416,,,12.5,[tp],,,,
2018.10.23 10:38:02,Sell,0.05,EURUSD,1.1471,,1.1432,2018.10.24 10:30:03,1.1432,,-0.03,19.5,[tp],,,,
2018.10.23 09:06:08,Sell,0.05,EURUSD,1.1443,,1.1432,2018.10.24 10:30:03,1.1432,,-0.03,5.5,[tp],,,,
2018.10.22 16:05:03,Sell,0.05,EURUSD,1.1472,,1.1447,2018.10.23 09:05:14,1.1447,,-0.03,12.5,[tp],,,,
2018.10.22 09:59:06,Sell,0.05,EURUSD,1.1544,,1.1474,2018.10.22 16:04:51,1.1474,,,35,[tp],,,,
2018.10.19 19:14:01,Sell,0.14,EURUSD,1.1519,,1.1474,2018.10.22 16:04:51,1.1474,,-0.07,63,[tp],,,,
2018.10.19 17:59:01,Sell,0.08,EURUSD,1.1493,,1.1474,2018.10.22 16:04:51,1.1474,,-0.04,15.2,[tp],,,,
2018.10.19 13:24:03,Sell,0.05,EURUSD,1.1467,,1.1474,2018.10.22 16:04:51,1.1474,,-0.03,-3.5,[tp],,,,
2018.10.19 10:11:08,Sell,0.05,EURUSD,1.1442,,1.1474,2018.10.22 16:04:51,1.1474,,-0.03,-16,[tp],,,,
2018.10.19 22:05:07,Buy,0.05,EURUSD,1.1509,,1.1547,2018.10.22 10:08:11,1.1547,,-0.3,19,[tp],,0.0026,,0.0038
2018.10.19 19:48:05,Buy,0.05,EURUSD,1.1535,,1.1547,2018.10.22 10:08:11,1.1547,,-0.3,6,[tp],,-0.0026,,0.0012
2018.10.19 18:54:06,Buy,0.05,EURUSD,1.1509,,1.1534,2018.10.19 19:47:53,1.1534,,,12.5,[tp],,-0.0062,,0.0025
2018.10.19 10:08:06,Buy,0.64,EURUSD,1.1447,,1.1509,2018.10.19 18:53:19,1.1509,,,396.8,[tp],,0.0028,,0.0062
2018.10.18 19:31:34,Buy,0.39,EURUSD,1.1475,,1.1509,2018.10.19 18:53:19,1.1509,,-2.34,132.6,[tp],,0.0027,,0.0034
2018.10.17 22:26:27,Buy,0.23,EURUSD,1.1502,,1.1509,2018.10.19 18:53:19,1.1509,,-5.52,16.1,[tp],,0.0027,,0.0007
2018.10.17 14:56:22,Buy,0.14,EURUSD,1.1529,,1.1509,2018.10.19 18:53:19,1.1509,,-3.36,-28,[tp],,0.0026,,-0.002
2018.10.17 08:07:14,Buy,0.08,EURUSD,1.1555,,1.1509,2018.10.19 18:53:19,1.1509,,-1.92,-36.8,[tp],,0.0027,,-0.0046
2018.10.16 17:21:58,Buy,0.05,EURUSD,1.1582,,1.1509,2018.10.19 18:53:19,1.1509,,-1.5,-36.5,[tp],,0.0024,,-0.0073
2018.10.16 16:06:03,Buy,0.05,EURUSD,1.1606,,1.1509,2018.10.19 18:53:19,1.1509,,-1.5,-48.5,[tp],,-0.0138,,-0.0097
2018.10.18 19:47:16,Sell,0.05,EURUSD,1.1468,,1.1443,2018.10.19 10:10:25,1.1443,,-0.03,12.5,[tp],,,,
2018.10.18 10:43:06,Sell,0.05,EURUSD,1.1507,,1.147,2018.10.18 19:47:12,1.147,,,18.5,[tp],,,,
2018.10.18 09:23:14,Sell,0.05,EURUSD,1.1482,,1.147,2018.10.18 19:47:12,1.147,,,6,[tp],,,,
2018.10.17 21:03:12,Sell,0.05,EURUSD,1.151,,1.1485,2018.10.18 09:22:15,1.1485,,-0.08,12.5,[tp],,,,
2018.10.17 14:21:12,Sell,0.05,EURUSD,1.1536,,1.1511,2018.10.17 21:02:40,1.1511,,,12.5,[tp],,,,
2018.10.17 05:26:06,Sell,0.05,EURUSD,1.1562,,1.1537,2018.10.17 14:21:05,1.1537,,,12.5,[tp],,,,
2018.10.16 16:06:03,Sell,0.05,EURUSD,1.1604,,1.1567,2018.10.17 05:26:02,1.1567,,-0.03,18.5,[tp],,,,
2018.10.16 00:03:08,Sell,0.05,EURUSD,1.1579,,1.1567,2018.10.17 05:26:02,1.1567,,-0.03,6,[tp],,,,
2018.10.15 23:56:34,Buy,0.05,EURUSD,1.1581,,1.1606,2018.10.16 16:05:52,1.1606,,-0.3,12.5,[tp],,-0.0045,,0.0025
2018.10.12 17:08:06,Sell,0.05,EURUSD,1.1536,,1.1538,2018.10.15 19:30:26,1.1589,,-0.03,-26.5,,,,,
2018.10.15 12:27:06,Buy,0.05,EURUSD,1.1586,,1.1611,2018.10.15 19:30:24,1.1587,,,0.5,,,0.0003,,1.00E-04
2018.10.15 16:55:06,Sell,0.05,EURUSD,1.1589,,1.1538,2018.10.15 19:30:21,1.1589,,,0,,,,,
2018.10.12 18:34:07,Sell,0.05,EURUSD,1.1563,,1.1538,2018.10.15 19:30:16,1.1589,,-0.03,-13,,,,,
2018.10.15 13:26:36,Sell,0.05,EURUSD,1.159,,1.1538,2018.10.15 16:54:18,1.159,,,0,,,,,
2018.10.12 17:08:06,Buy,0.08,EURUSD,1.1538,,1.1586,2018.10.15 12:26:49,1.1586,,-0.48,38.4,[tp],,0.0027,,0.0048
2018.10.12 15:35:08,Buy,0.05,EURUSD,1.1565,,1.1586,2018.10.15 12:26:49,1.1586,,-0.3,10.5,[tp],,0.0027,,0.0021
2018.10.11 21:26:10,Buy,0.05,EURUSD,1.1592,,1.1586,2018.10.15 12:26:49,1.1586,,-0.6,-3,[tp],,0.0012,,-0.0006
2018.10.12 05:28:08,Sell,0.64,EURUSD,1.1604,,1.1537,2018.10.12 17:07:28,1.1537,,,428.8,[tp],,,,
2018.10.11 14:24:15,Sell,0.39,EURUSD,1.1577,,1.1537,2018.10.12 17:07:28,1.1537,,-0.2,156,[tp],,,,
2018.10.11 04:52:05,Sell,0.23,EURUSD,1.1548,,1.1537,2018.10.12 17:07:28,1.1537,,-0.12,25.3,[tp],,,,
2018.10.10 16:11:04,Sell,0.14,EURUSD,1.1519,,1.1537,2018.10.12 17:07:28,1.1537,,-0.29,-25.2,[tp],,,,
2018.10.09 21:15:46,Sell,0.14,EURUSD,1.1491,,1.1537,2018.10.12 17:07:28,1.1537,,-0.36,-64.4,[tp],,,,
2018.10.09 17:19:04,Sell,0.08,EURUSD,1.1465,,1.1537,2018.10.12 17:07:28,1.1537,,-0.2,-57.6,[tp],,,,
2018.10.09 14:21:10,Sell,0.05,EURUSD,1.1436,,1.1537,2018.10.12 17:07:28,1.1537,,-0.14,-50.5,[tp],,,,
2018.10.11 17:12:03,Buy,0.05,EURUSD,1.1552,,1.1591,2018.10.11 21:25:50,1.1591,,,19.5,[tp],,0.0027,,0.0039
2018.10.11 14:24:15,Buy,0.05,EURUSD,1.1579,,1.1591,2018.10.11 21:25:50,1.1591,,,6,[tp],,-0.0028,,0.0012
2018.10.11 04:52:05,Buy,0.05,EURUSD,1.1551,,1.1576,2018.10.11 14:24:08,1.1576,,,12.5,[tp],,-0.0029,,0.0025
2018.10.10 16:11:03,Buy,0.05,EURUSD,1.1522,,1.1547,2018.10.11 04:51:39,1.1547,,-0.9,12.5,[tp],,-0.0028,,0.0025
2018.10.09 20:28:02,Buy,0.05,EURUSD,1.1494,,1.1519,2018.10.10 16:10:31,1.1519,,-0.3,12.5,[tp],,-0.0003,,0.0025
2018.10.09 20:28:02,Sell,0.08,EURUSD,1.1491,,1.149,2018.10.09 20:59:15,1.149,,,0.8,[tp],,,,
2018.10.09 14:34:11,Buy,0.23,EURUSD,1.1437,,1.1492,2018.10.09 20:27:56,1.1492,,,126.5,[tp],,0.0025,,0.0055
2018.10.08 16:11:01,Buy,0.14,EURUSD,1.1462,,1.1492,2018.10.09 20:27:56,1.1492,,-0.84,42,[tp],,0.0026,,0.003
2018.10.08 12:44:21,Buy,0.14,EURUSD,1.1488,,1.1492,2018.10.09 20:27:56,1.1492,,-0.84,5.6,[tp],,0.0027,,0.0004
2018.10.05 17:52:17,Buy,0.04,EURUSD,1.1515,,1.1492,2018.10.09 20:27:56,1.1492,,-0.48,-9.2,[tp],,0.0026,,-0.0023
2018.10.05 16:54:07,Buy,0.04,EURUSD,1.1541,,1.1492,2018.10.09 20:27:56,1.1492,,-0.48,-19.6,[tp],,-0.0079,,-0.0049
2018.10.09 12:19:06,Sell,0.05,EURUSD,1.1462,,1.1437,2018.10.09 14:20:35,1.1437,,,12.5,[tp],,,,
2018.10.09 07:49:56,Sell,0.05,EURUSD,1.1501,,1.1463,2018.10.09 12:18:56,1.1463,,,19,[tp],,,,
2018.10.08 11:34:01,Sell,0.05,EURUSD,1.1475,,1.1463,2018.10.09 12:18:56,1.1463,,-0.03,6,[tp],,,,
2018.10.08 11:02:03,Buy,0.05,EURUSD,1.1484,,1.1485,2018.10.08 12:43:19,1.1485,,,0.5,[tp],,0.0036,,1.00E-04
2018.10.05 15:30:04,Sell,0.04,EURUSD,1.152,,1.1482,2018.10.08 11:33:55,1.1482,,-0.02,15.2,[tp],,,,
2018.10.05 11:26:04,Sell,0.04,EURUSD,1.1493,,1.1482,2018.10.08 11:33:55,1.1482,,-0.02,4.4,[tp],,,,
2018.10.05 12:00:37,Buy,0.07,EURUSD,1.1493,,1.1538,2018.10.05 16:53:12,1.1538,,,31.5,[tp],,0.0026,,0.0045
2018.10.04 18:19:07,Buy,0.04,EURUSD,1.1519,,1.1538,2018.10.05 16:53:12,1.1538,,-0.24,7.6,[tp],,0.0024,,0.0019
2018.10.04 17:25:01,Buy,0.04,EURUSD,1.1543,,1.1538,2018.10.05 16:53:12,1.1538,,-0.24,-2,[tp],,-0.0004,,-0.0005
2018.10.04 17:25:01,Sell,0.07,EURUSD,1.1539,,1.1493,2018.10.05 11:25:31,1.1493,,-0.04,32.2,[tp],,,,
2018.10.04 15:44:02,Sell,0.04,EURUSD,1.1512,,1.1493,2018.10.05 11:25:31,1.1493,,-0.02,7.6,[tp],,,,
2018.10.03 23:40:05,Sell,0.04,EURUSD,1.1486,,1.1493,2018.10.05 11:25:31,1.1493,,-0.08,-2.8,[tp],,,,
2018.10.03 23:51:05,Buy,11.05,EURUSD,1.1475,,1.1536,2018.10.04 17:24:56,1.1536,,-198.9,6740.5,[tp],,0.0027,,0.0061
2018.10.03 23:27:48,Buy,6.63,EURUSD,1.1502,,1.1536,2018.10.04 17:24:56,1.1536,,-119.34,2254.2,[tp],,0.0028,,0.0034
2018.10.02 10:14:06,Buy,3.98,EURUSD,1.153,,1.1536,2018.10.04 17:24:56,1.1536,,-95.52,238.8,[tp],,0.0026,,0.0006
2018.10.02 08:24:18,Buy,0.04,EURUSD,1.1556,,1.1536,2018.10.04 17:24:56,1.1536,,-0.96,-8,[tp],,0.0026,,-0.002
2018.09.28 14:00:08,Buy,1.43,EURUSD,1.1582,,1.1536,2018.10.04 17:24:56,1.1536,,-51.48,-657.8,[tp],,0.0025,,-0.0046
2018.09.28 12:04:14,Buy,0.86,EURUSD,1.1607,,1.1536,2018.10.04 17:24:56,1.1536,,-30.96,-610.6,[tp],,0.0026,,-0.0071
2018.09.28 09:25:06,Buy,0.51,EURUSD,1.1633,,1.1536,2018.10.04 17:24:56,1.1536,,-18.36,-494.7,[tp],,0.0026,,-0.0097
2018.09.27 21:10:13,Buy,0.31,EURUSD,1.1659,,1.1536,2018.10.04 17:24:56,1.1536,,-13.02,-381.3,[tp],,0.0025,,-0.0123
2018.09.27 15:31:02,Buy,0.19,EURUSD,1.1684,,1.1536,2018.10.04 17:24:56,1.1536,,-7.98,-281.2,[tp],,0.0025,,-0.0148
2018.09.27 08:33:24,Buy,0.11,EURUSD,1.1709,,1.1536,2018.10.04 17:24:56,1.1536,,-4.62,-190.3,[tp],,0.0027,,-0.0173
2018.09.26 21:43:06,Buy,0.07,EURUSD,1.1736,,1.1536,2018.10.04 17:24:56,1.1536,,-4.2,-140,[tp],,0.0027,,-0.02
2018.09.26 21:25:06,Buy,0.04,EURUSD,1.1763,,1.1536,2018.10.04 17:24:56,1.1536,,-2.4,-90.8,[tp],,0.0029,,-0.0227
2018.09.26 21:04:04,Buy,0.04,EURUSD,1.1792,,1.1536,2018.10.04 17:24:56,1.1536,,-2.4,-102.4,[tp],,-0.0271,,-0.0256
2018.10.03 17:41:01,Sell,0.04,EURUSD,1.1521,,1.1496,2018.10.03 23:39:15,1.1496,,,10,[tp],,,,
2018.10.02 18:24:01,Sell,0.07,EURUSD,1.1567,,1.1521,2018.10.03 17:40:29,1.1521,,-0.04,32.2,[tp],,,,
2018.10.02 15:07:08,Sell,0.04,EURUSD,1.1541,,1.1521,2018.10.03 17:40:29,1.1521,,-0.02,8,[tp],,,,
2018.10.02 11:51:07,Sell,0.04,EURUSD,1.1515,,1.1521,2018.10.03 17:40:29,1.1521,,-0.02,-2.4,[tp],,,,
2018.10.02 09:01:06,Sell,0.04,EURUSD,1.1542,,1.1517,2018.10.02 11:49:50,1.1517,,,10,[tp],,,,
2018.10.01 18:31:02,Sell,0.04,EURUSD,1.1568,,1.1543,2018.10.02 09:00:26,1.1543,,-0.02,10,[tp],,,,
2018.10.01 12:01:04,Sell,0.04,EURUSD,1.1607,,1.157,2018.10.01 18:30:32,1.157,,,14.8,[tp],,,,
2018.10.01 09:47:13,Sell,0.04,EURUSD,1.1582,,1.157,2018.10.01 18:30:32,1.157,,,4.8,[tp],,,,
2018.09.28 18:10:09,Sell,0.04,EURUSD,1.162,,1.1582,2018.10.01 09:44:14,1.1582,,-0.02,15.2,[tp],,,,
2018.09.28 13:01:08,Sell,0.04,EURUSD,1.1594,,1.1582,2018.10.01 09:44:14,1.1582,,-0.02,4.8,[tp],,,,
2018.09.28 10:06:06,Sell,0.04,EURUSD,1.1619,,1.1594,2018.09.28 13:00:47,1.1594,,,10,[tp],,,,
2018.09.27 22:15:06,Sell,0.04,EURUSD,1.1643,,1.1618,2018.09.28 10:05:15,1.1618,,-0.02,10,[tp],,,,
2018.09.27 18:07:14,Sell,0.04,EURUSD,1.1669,,1.1644,2018.09.27 22:14:11,1.1644,,,10,[tp],,,,
2018.09.27 08:54:09,Sell,0.04,EURUSD,1.1696,,1.1671,2018.09.27 18:06:42,1.1671,,,10,[tp],,,,
2018.09.27 08:11:05,Sell,0.04,EURUSD,1.1723,,1.1698,2018.09.27 08:53:27,1.1698,,,10,[tp],,,,
2018.09.26 21:37:05,Sell,0.04,EURUSD,1.1746,,1.1721,2018.09.27 08:10:14,1.1721,,-0.06,10,[tp],,,,
2018.09.26 21:06:04,Sell,0.07,EURUSD,1.1795,,1.1748,2018.09.26 21:36:27,1.1748,,,32.9,[tp],,,,
2018.09.26 20:49:10,Sell,0.04,EURUSD,1.1767,,1.1748,2018.09.26 21:36:27,1.1748,,,7.6,[tp],,,,
2018.09.26 14:37:15,Sell,0.04,EURUSD,1.1741,,1.1748,2018.09.26 21:36:27,1.1748,,,-2.8,[tp],,,,
2018.09.26 21:01:06,Buy,0.04,EURUSD,1.1767,,1.1792,2018.09.26 21:03:48,1.1792,,,10,[tp],,-0.0033,,0.0025
2018.09.26 15:20:04,Buy,0.07,EURUSD,1.1734,,1.178,2018.09.26 21:00:10,1.178,,,32.2,[tp],,0.0026,,0.0046
2018.09.26 03:56:13,Buy,0.04,EURUSD,1.176,,1.178,2018.09.26 21:00:10,1.178,,,8,[tp],,0.0025,,0.002
2018.09.25 14:29:10,Buy,0.04,EURUSD,1.1785,,1.178,2018.09.26 21:00:10,1.178,,-0.24,-2,[tp],,-0.0004,,-0.0005
2018.09.25 14:28:02,Sell,0.04,EURUSD,1.1781,,1.1742,2018.09.26 14:36:33,1.1742,,-0.02,15.6,[tp],,,,
2018.09.24 20:39:31,Sell,0.04,EURUSD,1.1752,,1.1742,2018.09.26 14:36:33,1.1742,,-0.04,4,[tp],,,,
2018.09.25 05:13:12,Buy,0.07,EURUSD,1.1738,,1.1785,2018.09.25 14:28:36,1.1785,,,32.9,[tp],,0.0025,,0.0047
2018.09.24 18:38:03,Buy,0.04,EURUSD,1.1763,,1.1785,2018.09.25 14:28:36,1.1785,,-0.24,8.8,[tp],,0.0033,,0.0022
2018.09.24 16:14:20,Buy,0.04,EURUSD,1.1796,,1.1785,2018.09.25 14:28:36,1.1785,,-0.24,-4.4,[tp],,0.0013,,-0.0011
2018.09.24 16:22:13,Sell,0.11,EURUSD,1.1809,,1.1755,2018.09.24 20:38:44,1.1755,,,59.4,[tp],,,,
2018.09.24 16:07:05,Sell,0.07,EURUSD,1.1783,,1.1755,2018.09.24 20:38:44,1.1755,,,19.6,[tp],,,,
2018.09.24 11:10:14,Sell,0.04,EURUSD,1.1752,,1.1755,2018.09.24 20:38:44,1.1755,,,-1.2,[tp],,,,
2018.09.24 09:22:03,Sell,0.04,EURUSD,1.1726,,1.1755,2018.09.24 20:38:44,1.1755,,,-11.6,[tp],,,,
2018.09.24 16:05:07,Buy,0.04,EURUSD,1.1779,,1.1804,2018.09.24 16:10:23,1.1804,,,10,[tp],,-0.005,,0.0025
2018.09.24 09:20:08,Buy,0.04,EURUSD,1.1729,,1.1779,2018.09.24 16:04:10,1.1779,,,20,[tp],,0.0025,,0.005
2018.09.21 15:45:06,Buy,0.04,EURUSD,1.1754,,1.1779,2018.09.24 16:04:10,1.1779,,-0.24,10,[tp],,0.0026,,0.0025
2018.09.20 22:19:46,Buy,0.04,EURUSD,1.178,,1.1779,2018.09.24 16:04:10,1.1779,,-0.48,-0.4,[tp],,0.0006,,-1.00E-04
2018.09.21 09:05:21,Sell,0.31,EURUSD,1.1786,,1.1727,2018.09.24 09:21:57,1.1727,,-0.16,182.9,[tp],,,,
2018.09.20 14:59:06,Sell,0.19,EURUSD,1.1761,,1.1727,2018.09.24 09:21:57,1.1727,,-0.2,64.6,[tp],,,,
2018.09.20 14:31:11,Sell,0.11,EURUSD,1.1734,,1.1727,2018.09.24 09:21:57,1.1727,,-0.12,7.7,[tp],,,,
2018.09.20 11:15:13,Sell,0.07,EURUSD,1.1705,,1.1727,2018.09.24 09:21:57,1.1727,,-0.08,-15.4,[tp],,,,
2018.09.19 18:05:01,Sell,0.04,EURUSD,1.1678,,1.1727,2018.09.24 09:21:57,1.1727,,-0.1,-19.6,[tp],,,,
2018.09.19 17:09:12,Sell,0.04,EURUSD,1.1649,,1.1727,2018.09.24 09:21:57,1.1727,,-0.1,-31.2,[tp],,,,
