"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","売建単価（くりっく365）","買建単価（くりっく365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益","受渡金額（円貨）","備考"
"2020/03/16 18:34:00","FXネオ決済","2020/03/16","008054","GBP/JPY","","","","","","","買","","","","","20000","130.130","","","","130.209","","","","","","","","","","","","","","","","","","","","","","1580","","1580","1580",""
"2020/03/16 18:34:03","FXネオ決済","2020/03/16","008055","GBP/JPY","","","","","","","買","","","","","20000","130.132","","","","130.228","","","","","","","","","","","","","","","","","","","","","","1920","","1920","1920",""
"2020/03/16 18:35:11","FXネオ決済","2020/03/16","008056","GBP/JPY","","","","","","","買","","","","","10000","130.127","","","","131.389","","","","","","","","","","","","","","","","","","","","","","12620","","12620","12620",""
"2020/03/16 18:35:11","FXネオ決済","2020/03/16","008057","GBP/JPY","","","","","","","買","","","","","10000","130.127","","","","131.391","","","","","","","","","","","","","","","","","","","","","","12640","","12640","12640",""
"2020/03/16 18:35:11","FXネオ決済","2020/03/16","008058","GBP/JPY","","","","","","","買","","","","","10000","130.127","","","","131.365","","","","","","","","","","","","","","","","","","","","","","12380","","12380","12380",""
"2020/03/16 18:47:49","FXネオ新規","2020/03/16","008059","GBP/JPY","","","","","","","売","","","","","10000","130.090","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 18:47:52","FXネオ新規","2020/03/16","008060","GBP/JPY","","","","","","","売","","","","","10000","130.090","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 18:48:08","FXネオ新規","2020/03/16","008061","GBP/JPY","","","","","","","売","","","","","10000","130.058","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 18:51:30","FXネオ決済","2020/03/16","008062","GBP/JPY","","","","","","","買","","","","","10000","129.936","","","","130.090","","","","","","","","","","","","","","","","","","","","","","1540","","1540","1540",""
"2020/03/16 18:51:30","FXネオ決済","2020/03/16","008063","GBP/JPY","","","","","","","買","","","","","10000","129.936","","","","130.090","","","","","","","","","","","","","","","","","","","","","","1540","","1540","1540",""
"2020/03/16 18:51:30","FXネオ決済","2020/03/16","008064","GBP/JPY","","","","","","","買","","","","","10000","129.936","","","","130.058","","","","","","","","","","","","","","","","","","","","","","1220","","1220","1220",""
"2020/03/16 19:09:43","FXネオ新規","2020/03/16","008065","GBP/JPY","","","","","","","売","","","","","10000","129.856","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 19:13:59","FXネオ新規","2020/03/16","008066","GBP/JPY","","","","","","","売","","","","","10000","130.049","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 19:20:12","FXネオ決済","2020/03/16","008067","GBP/JPY","","","","","","","買","","","","","10000","129.936","","","","129.856","","","","","","","","","","","","","","","","","","","","","","-800","","-800","-800",""
"2020/03/16 19:20:12","FXネオ決済","2020/03/16","008068","GBP/JPY","","","","","","","買","","","","","10000","129.936","","","","130.049","","","","","","","","","","","","","","","","","","","","","","1130","","1130","1130",""
"2020/03/16 19:21:15","FXネオ新規","2020/03/16","008069","GBP/JPY","","","","","","","売","","","","","10000","129.991","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 19:27:53","FXネオ新規","2020/03/16","008070","GBP/JPY","","","","","","","売","","","","","10000","130.272","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 19:36:01","FXネオ新規","2020/03/16","008071","GBP/JPY","","","","","","","売","","","","","10000","130.180","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 20:06:57","FXネオ決済","2020/03/16","008072","GBP/JPY","","","","","","","買","","","","","10000","130.079","","","","129.991","","","","","","","","","","","","","","","","","","","","","","-880","","-880","-880",""
"2020/03/16 20:06:57","FXネオ決済","2020/03/16","008073","GBP/JPY","","","","","","","買","","","","","10000","130.079","","","","130.272","","","","","","","","","","","","","","","","","","","","","","1930","","1930","1930",""
"2020/03/16 20:06:57","FXネオ決済","2020/03/16","008074","GBP/JPY","","","","","","","買","","","","","10000","130.079","","","","130.180","","","","","","","","","","","","","","","","","","","","","","1010","","1010","1010",""
"2020/03/16 20:53:05","FXネオ新規","2020/03/16","008075","GBP/JPY","","","","","","","売","","","","","10000","130.130","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 20:53:07","FXネオ新規","2020/03/16","008076","GBP/JPY","","","","","","","売","","","","","10000","130.130","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 20:59:39","FXネオ新規","2020/03/16","008077","GBP/JPY","","","","","","","売","","","","","10000","130.396","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:11:22","FXネオ決済","2020/03/16","008078","GBP/JPY","","","","","","","買","","","","","10000","130.239","","","","130.396","","","","","","","","","","","","","","","","","","","","","","1570","","1570","1570",""
"2020/03/16 21:23:27","FXネオ決済","2020/03/16","008079","GBP/JPY","","","","","","","買","","","","","10000","130.121","","","","130.130","","","","","","","","","","","","","","","","","","","","","","90","","90","90",""
"2020/03/16 21:23:27","FXネオ決済","2020/03/16","008080","GBP/JPY","","","","","","","買","","","","","10000","130.121","","","","130.130","","","","","","","","","","","","","","","","","","","","","","90","","90","90",""
"2020/03/16 21:36:16","FXネオ新規","2020/03/16","008081","GBP/JPY","","","","","","","売","","","","","10000","130.027","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:39:35","FXネオ新規","2020/03/16","008082","GBP/JPY","","","","","","","売","","","","","10000","129.907","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:42:03","FXネオ決済","2020/03/16","008083","GBP/JPY","","","","","","","買","","","","","10000","129.858","","","","130.027","","","","","","","","","","","","","","","","","","","","","","1690","","1690","1690",""
"2020/03/16 21:42:15","FXネオ決済","2020/03/16","008084","GBP/JPY","","","","","","","買","","","","","10000","129.846","","","","129.907","","","","","","","","","","","","","","","","","","","","","","610","","610","610",""
"2020/03/16 21:43:55","FXネオ新規","2020/03/16","008085","GBP/JPY","","","","","","","売","","","","","10000","129.760","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:44:40","FXネオ決済","2020/03/16","008086","GBP/JPY","","","","","","","買","","","","","10000","129.643","","","","129.760","","","","","","","","","","","","","","","","","","","","","","1170","","1170","1170",""
"2020/03/16 21:51:12","FXネオ新規","2020/03/16","008087","GBP/JPY","","","","","","","売","","","","","10000","129.446","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:51:39","FXネオ新規","2020/03/16","008088","GBP/JPY","","","","","","","売","","","","","10000","129.366","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:53:49","FXネオ決済","2020/03/16","008089","GBP/JPY","","","","","","","買","","","","","10000","129.308","","","","129.446","","","","","","","","","","","","","","","","","","","","","","1380","","1380","1380",""
"2020/03/16 21:53:49","FXネオ決済","2020/03/16","008090","GBP/JPY","","","","","","","買","","","","","10000","129.308","","","","129.366","","","","","","","","","","","","","","","","","","","","","","580","","580","580",""
"2020/03/16 21:54:22","FXネオ新規","2020/03/16","008091","GBP/JPY","","","","","","","売","","","","","10000","129.299","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 21:57:29","FXネオ決済","2020/03/16","008092","GBP/JPY","","","","","","","買","","","","","10000","129.294","","","","129.299","","","","","","","","","","","","","","","","","","","","","","50","","50","50",""
"2020/03/16 22:12:48","FXネオ新規","2020/03/16","008093","GBP/JPY","","","","","","","売","","","","","10000","129.502","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:16:12","FXネオ決済","2020/03/16","008094","GBP/JPY","","","","","","","買","","","","","10000","129.393","","","","129.502","","","","","","","","","","","","","","","","","","","","","","1090","","1090","1090",""
"2020/03/16 22:34:09","FXネオ新規","2020/03/16","008095","GBP/JPY","","","","","","","売","","","","","10000","129.084","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:34:23","FXネオ新規","2020/03/16","008096","GBP/JPY","","","","","","","売","","","","","10000","129.125","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:39:49","FXネオ決済","2020/03/16","008098","GBP/JPY","","","","","","","買","","","","","10000","128.978","","","","129.125","","","","","","","","","","","","","","","","","","","","","","1470","","1470","1470",""
"2020/03/16 22:39:49","FXネオ決済","2020/03/16","008097","GBP/JPY","","","","","","","買","","","","","10000","128.978","","","","129.084","","","","","","","","","","","","","","","","","","","","","","1060","","1060","1060",""
"2020/03/16 22:49:15","FXネオ新規","2020/03/16","008099","GBP/JPY","","","","","","","売","","","","","10000","129.272","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:49:23","FXネオ新規","2020/03/16","008100","GBP/JPY","","","","","","","売","","","","","10000","129.306","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:49:53","FXネオ新規","2020/03/16","008101","GBP/JPY","","","","","","","売","","","","","10000","129.381","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:54:38","FXネオ新規","2020/03/16","008102","GBP/JPY","","","","","","","売","","","","","10000","130.225","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 22:55:02","FXネオ新規","2020/03/16","008103","GBP/JPY","","","","","","","売","","","","","10000","130.181","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 23:02:54","FXネオ新規","2020/03/16","008104","GBP/JPY","","","","","","","売","","","","","10000","129.903","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 23:05:48","FXネオ決済","2020/03/16","008105","GBP/JPY","","","","","","","買","","","","","10000","130.036","","","","130.181","","","","","","","","","","","","","","","","","","","","","","1450","","1450","1450",""
"2020/03/16 23:05:50","FXネオ決済","2020/03/16","008106","GBP/JPY","","","","","","","買","","","","","10000","130.028","","","","130.225","","","","","","","","","","","","","","","","","","","","","","1970","","1970","1970",""
"2020/03/16 23:13:18","FXネオ新規","2020/03/16","008107","GBP/JPY","","","","","","","売","","","","","10000","130.116","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 23:16:34","FXネオ決済","2020/03/16","008108","GBP/JPY","","","","","","","買","","","","","10000","129.861","","","","129.903","","","","","","","","","","","","","","","","","","","","","","420","","420","420",""
"2020/03/16 23:21:06","FXネオ決済","2020/03/16","008109","GBP/JPY","","","","","","","買","","","","","10000","129.881","","","","130.116","","","","","","","","","","","","","","","","","","","","","","2350","","2350","2350",""
"2020/03/16 23:34:19","FXネオ新規","2020/03/16","008110","GBP/JPY","","","","","","","売","","","","","10000","130.162","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 01:12:20","FXネオ決済","2020/03/16","008111","GBP/JPY","","","","","","","買","","","","","10000","130.028","","","","130.162","","","","","","","","","","","","","","","","","","","","","","1340","","1340","1340",""
"2020/03/17 07:44:48","FXネオ新規","2020/03/17","008112","GBP/JPY","","","","","","","売","","","","","10000","130.292","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 08:36:44","FXネオ新規","2020/03/17","008113","GBP/JPY","","","","","","","売","","","","","10000","130.195","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 08:38:38","FXネオ決済","2020/03/17","008114","GBP/JPY","","","","","","","買","","","","","10000","130.187","","","","130.195","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2020/03/17 09:10:21","FXネオ新規","2020/03/17","008115","GBP/JPY","","","","","","","売","","","","","10000","130.224","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 09:33:42","FXネオ決済","2020/03/17","008116","GBP/JPY","","","","","","","買","","","","","10000","130.263","","","","130.292","","","","","","","","","","","","","","","","","","","","","","290","","290","290",""
"2020/03/17 09:33:49","FXネオ決済","2020/03/17","008117","GBP/JPY","","","","","","","買","","","","","10000","130.261","","","","130.224","","","","","","","","","","","","","","","","","","","","","","-370","","-370","-370",""
"2020/03/17 09:40:03","FXネオ新規","2020/03/17","008118","GBP/JPY","","","","","","","売","","","","","10000","130.194","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 12:00:55","FXネオ新規","2020/03/17","008119","GBP/JPY","","","","","","","売","","","","","10000","130.240","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 12:16:05","FXネオ決済","2020/03/17","008120","GBP/JPY","","","","","","","買","","","","","10000","130.164","","","","130.194","","","","","","","","","","","","","","","","","","","","","","300","","300","300",""
"2020/03/17 12:26:24","FXネオ新規","2020/03/17","008121","GBP/JPY","","","","","","","売","","","","","10000","130.263","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 13:34:30","FXネオ新規","2020/03/17","008122","GBP/JPY","","","","","","","売","","","","","10000","130.515","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 15:10:36","FXネオ決済","2020/03/17","008123","GBP/JPY","","","","","","","買","","","","","10000","130.186","","","","130.240","","","","","","","","","","","","","","","","","","","","","","540","","540","540",""
"2020/03/17 15:10:38","FXネオ決済","2020/03/17","008124","GBP/JPY","","","","","","","買","","","","","10000","130.184","","","","130.263","","","","","","","","","","","","","","","","","","","","","","790","","790","790",""
"2020/03/17 15:29:35","FXネオ新規","2020/03/17","008125","GBP/JPY","","","","","","","売","","","","","10000","130.253","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 15:47:41","FXネオ決済","2020/03/17","008126","GBP/JPY","","","","","","","買","","","","","10000","130.253","","","","130.253","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 15:48:11","FXネオ新規","2020/03/17","008127","GBP/JPY","","","","","","","売","","","","","10000","130.279","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 16:09:40","FXネオ決済","2020/03/17","008128","GBP/JPY","","","","","","","買","","","","","10000","130.308","","","","130.515","","","","","","","","","","","","","","","","","","","","","","2070","","2070","2070",""
"2020/03/17 16:09:43","FXネオ決済","2020/03/17","008129","GBP/JPY","","","","","","","買","","","","","10000","130.306","","","","130.279","","","","","","","","","","","","","","","","","","","","","","-270","","-270","-270",""
"2020/03/17 16:12:41","FXネオ新規","2020/03/17","008130","GBP/JPY","","","","","","","売","","","","","10000","130.379","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 17:06:46","FXネオ新規","2020/03/17","008131","GBP/JPY","","","","","","","売","","","","","10000","130.904","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 17:27:07","FXネオ決済","2020/03/17","008132","GBP/JPY","","","","","","","買","","","","","10000","130.290","","","","130.904","","","","","","","","","","","","","","","","","","","","","","6140","","6140","6140",""
"2020/03/17 17:27:10","FXネオ決済","2020/03/17","008133","GBP/JPY","","","","","","","買","","","","","10000","130.289","","","","130.379","","","","","","","","","","","","","","","","","","","","","","900","","900","900",""
"2020/03/17 18:19:37","FXネオ新規","2020/03/17","008134","GBP/JPY","","","","","","","売","","","","","10000","130.146","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 18:20:10","FXネオ決済","2020/03/17","008135","GBP/JPY","","","","","","","買","","","","","10000","130.143","","","","130.146","","","","","","","","","","","","","","","","","","","","","","30","","30","30",""
"2020/03/17 18:31:49","FXネオ新規","2020/03/17","008136","GBP/JPY","","","","","","","売","","","","","10000","129.843","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 18:35:07","FXネオ決済","2020/03/17","008137","GBP/JPY","","","","","","","買","","","","","10000","129.682","","","","129.843","","","","","","","","","","","","","","","","","","","","","","1610","","1610","1610",""
"2020/03/17 18:58:12","FXネオ新規","2020/03/17","008138","GBP/JPY","","","","","","","売","","","","","10000","129.698","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 19:03:44","FXネオ決済","2020/03/17","008139","GBP/JPY","","","","","","","買","","","","","10000","129.688","","","","129.698","","","","","","","","","","","","","","","","","","","","","","100","","100","100",""
"2020/03/17 19:23:52","FXネオ新規","2020/03/17","008140","GBP/JPY","","","","","","","売","","","","","10000","129.839","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 19:29:40","FXネオ決済","2020/03/17","008141","GBP/JPY","","","","","","","買","","","","","10000","129.817","","","","129.839","","","","","","","","","","","","","","","","","","","","","","220","","220","220",""
"2020/03/17 19:32:39","FXネオ新規","2020/03/17","008142","GBP/JPY","","","","","","","売","","","","","10000","129.751","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 19:46:10","FXネオ決済","2020/03/17","008143","GBP/JPY","","","","","","","買","","","","","10000","129.346","","","","129.272","","","","","","","","","","","","","","","","","","","","","","-740","","-740","-740",""
"2020/03/17 19:46:10","FXネオ決済","2020/03/17","008144","GBP/JPY","","","","","","","買","","","","","10000","129.346","","","","129.306","","","","","","","","","","","","","","","","","","","","","","-400","","-400","-400",""
"2020/03/17 19:46:10","FXネオ決済","2020/03/17","008145","GBP/JPY","","","","","","","買","","","","","10000","129.346","","","","129.381","","","","","","","","","","","","","","","","","","","","","","350","","350","350",""
"2020/03/17 19:46:10","FXネオ決済","2020/03/17","008146","GBP/JPY","","","","","","","買","","","","","10000","129.346","","","","129.751","","","","","","","","","","","","","","","","","","","","","","4050","","4050","4050",""
"2020/03/17 19:47:53","FXネオ新規","2020/03/17","008147","GBP/JPY","","","","","","","売","","","","","10000","129.400","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 19:52:18","FXネオ決済","2020/03/17","008148","GBP/JPY","","","","","","","買","","","","","10000","129.391","","","","129.400","","","","","","","","","","","","","","","","","","","","","","90","","90","90",""
"2020/03/17 19:54:20","FXネオ新規","2020/03/17","008149","GBP/JPY","","","","","","","売","","","","","10000","129.428","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 19:57:15","FXネオ新規","2020/03/17","008150","GBP/JPY","","","","","","","売","","","","","10000","129.535","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 20:06:05","FXネオ決済","2020/03/17","008151","GBP/JPY","","","","","","","買","","","","","10000","129.370","","","","129.428","","","","","","","","","","","","","","","","","","","","","","580","","580","580",""
"2020/03/17 20:06:05","FXネオ決済","2020/03/17","008152","GBP/JPY","","","","","","","買","","","","","10000","129.370","","","","129.535","","","","","","","","","","","","","","","","","","","","","","1650","","1650","1650",""
"2020/03/17 20:19:55","FXネオ新規","2020/03/17","008153","GBP/JPY","","","","","","","売","","","","","10000","129.617","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 20:29:14","FXネオ決済","2020/03/17","008154","GBP/JPY","","","","","","","買","","","","","10000","129.591","","","","129.617","","","","","","","","","","","","","","","","","","","","","","260","","260","260",""
"2020/03/17 20:29:35","FXネオ新規","2020/03/17","008155","GBP/JPY","","","","","","","売","","","","","10000","129.584","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 20:31:59","FXネオ決済","2020/03/17","008156","GBP/JPY","","","","","","","買","","","","","10000","129.505","","","","129.584","","","","","","","","","","","","","","","","","","","","","","790","","790","790",""
"2020/03/17 20:45:56","FXネオ新規","2020/03/17","008157","GBP/JPY","","","","","","","売","","","","","10000","129.467","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 20:51:50","FXネオ新規","2020/03/17","008158","GBP/JPY","","","","","","","売","","","","","10000","129.384","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 20:59:24","FXネオ新規","2020/03/17","008159","GBP/JPY","","","","","","","売","","","","","10000","129.329","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 21:02:30","FXネオ決済","2020/03/17","008160","GBP/JPY","","","","","","","買","","","","","10000","129.345","","","","129.467","","","","","","","","","","","","","","","","","","","","","","1220","","1220","1220",""
"2020/03/17 21:02:30","FXネオ決済","2020/03/17","008161","GBP/JPY","","","","","","","買","","","","","10000","129.345","","","","129.384","","","","","","","","","","","","","","","","","","","","","","390","","390","390",""
"2020/03/17 21:02:30","FXネオ決済","2020/03/17","008162","GBP/JPY","","","","","","","買","","","","","10000","129.345","","","","129.329","","","","","","","","","","","","","","","","","","","","","","-160","","-160","-160",""
"2020/03/17 21:03:09","FXネオ新規","2020/03/17","008163","GBP/JPY","","","","","","","売","","","","","10000","129.293","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 21:07:13","FXネオ新規","2020/03/17","008164","GBP/JPY","","","","","","","売","","","","","10000","129.388","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 21:10:50","FXネオ新規","2020/03/17","008165","GBP/JPY","","","","","","","売","","","","","10000","129.321","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 21:11:31","FXネオ新規","2020/03/17","008166","GBP/JPY","","","","","","","売","","","","","10000","129.414","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 21:13:00","FXネオ決済","2020/03/17","008167","GBP/JPY","","","","","","","買","","","","","10000","129.351","","","","129.388","","","","","","","","","","","","","","","","","","","","","","370","","370","370",""
"2020/03/17 21:14:36","FXネオ新規","2020/03/17","008168","GBP/JPY","","","","","","","売","","","","","10000","129.396","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 21:24:00","FXネオ決済","2020/03/17","008169","GBP/JPY","","","","","","","買","","","","","10000","129.379","","","","129.396","","","","","","","","","","","","","","","","","","","","","","170","","170","170",""
"2020/03/17 21:27:26","FXネオ決済","2020/03/17","008170","GBP/JPY","","","","","","","買","","","","","10000","129.419","","","","129.414","","","","","","","","","","","","","","","","","","","","","","-50","","-50","-50",""
"2020/03/17 22:17:32","FXネオ新規","2020/03/17","008171","GBP/JPY","","","","","","","売","","","","","10000","129.373","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:27:21","FXネオ決済","2020/03/17","008172","GBP/JPY","","","","","","","買","","","","","10000","129.327","","","","129.293","","","","","","","","","","","","","","","","","","","","","","-340","","-340","-340",""
"2020/03/17 22:27:21","FXネオ決済","2020/03/17","008173","GBP/JPY","","","","","","","買","","","","","10000","129.327","","","","129.321","","","","","","","","","","","","","","","","","","","","","","-60","","-60","-60",""
"2020/03/17 22:27:21","FXネオ決済","2020/03/17","008174","GBP/JPY","","","","","","","買","","","","","10000","129.327","","","","129.373","","","","","","","","","","","","","","","","","","","","","","460","","460","460",""
"2020/03/17 22:33:14","FXネオ新規","2020/03/17","008175","GBP/JPY","","","","","","","売","","","","","10000","129.469","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:33:29","FXネオ新規","2020/03/17","008176","GBP/JPY","","","","","","","売","","","","","10000","129.444","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:33:43","FXネオ新規","2020/03/17","008177","GBP/JPY","","","","","","","売","","","","","10000","129.388","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:35:35","FXネオ決済","2020/03/17","008178","GBP/JPY","","","","","","","買","","","","","10000","129.325","","","","129.469","","","","","","","","","","","","","","","","","","","","","","1440","","1440","1440",""
"2020/03/17 22:35:35","FXネオ決済","2020/03/17","008179","GBP/JPY","","","","","","","買","","","","","10000","129.325","","","","129.444","","","","","","","","","","","","","","","","","","","","","","1190","","1190","1190",""
"2020/03/17 22:35:35","FXネオ決済","2020/03/17","008180","GBP/JPY","","","","","","","買","","","","","10000","129.325","","","","129.388","","","","","","","","","","","","","","","","","","","","","","630","","630","630",""
"2020/03/17 22:45:30","FXネオ新規","2020/03/17","008181","GBP/JPY","","","","","","","売","","","","","10000","128.938","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:45:34","FXネオ新規","2020/03/17","008182","GBP/JPY","","","","","","","売","","","","","10000","128.893","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:47:11","FXネオ新規","2020/03/17","008183","GBP/JPY","","","","","","","売","","","","","10000","129.070","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 22:54:31","FXネオ決済","2020/03/17","008184","GBP/JPY","","","","","","","買","","","","","10000","128.918","","","","128.938","","","","","","","","","","","","","","","","","","","","","","200","","200","200",""
"2020/03/17 22:54:44","FXネオ決済","2020/03/17","008185","GBP/JPY","","","","","","","買","","","","","10000","128.923","","","","128.893","","","","","","","","","","","","","","","","","","","","","","-300","","-300","-300",""
"2020/03/17 22:54:44","FXネオ決済","2020/03/17","008186","GBP/JPY","","","","","","","買","","","","","10000","128.923","","","","129.070","","","","","","","","","","","","","","","","","","","","","","1470","","1470","1470",""
"2020/03/17 23:03:04","FXネオ新規","2020/03/17","008187","GBP/JPY","","","","","","","売","","","","","10000","128.704","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 23:03:05","FXネオ新規","2020/03/17","008188","GBP/JPY","","","","","","","売","","","","","10000","128.698","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 23:05:01","FXネオ新規","2020/03/17","008189","GBP/JPY","","","","","","","売","","","","","10000","128.869","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 23:08:56","FXネオ新規","2020/03/17","008190","GBP/JPY","","","","","","","売","","","","","10000","129.065","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 23:12:27","FXネオ新規","2020/03/17","008191","GBP/JPY","","","","","","","売","","","","","10000","129.203","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 23:19:13","FXネオ新規","2020/03/17","008192","GBP/JPY","","","","","","","売","","","","","10000","129.330","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/17 23:51:39","FXネオ決済","2020/03/17","008193","GBP/JPY","","","","","","","買","","","","","10000","129.205","","","","129.203","","","","","","","","","","","","","","","","","","","","","","-20","","-20","-20",""
"2020/03/18 00:13:12","FXネオ決済","2020/03/17","008194","GBP/JPY","","","","","","","買","","","","","10000","129.332","","","","129.330","","","","","","","","","","","","","","","","","","","","","","-20","","-20","-20",""
"2020/03/18 05:22:15","FXネオ新規","2020/03/17","008195","GBP/JPY","","","","","","","売","","","","","10000","130.011","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/18 05:22:47","FXネオ新規","2020/03/17","008196","GBP/JPY","","","","","","","売","","","","","10000","129.983","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
